Numero Factura;Fecha y Hora;Nombre Cliente;Documento Cliente;Nombre Producto;Codigo de Barras;Cantidad;Precio;Descuento Porcentaje;Metodo Pago;Subtotal Factura;IVA Factura;Total Factura;Usuario Vendedor;Anulada
FAC-289;2026-06-18;;;GORRAS UNISEX COLOMBIA (UN);1438630;1;56000;0;;56000;0;56000;admin;NO
FAC-288;2026-06-18;;;JEANS CABALLERO JOGGER (32);1215614;1;70000;0;Efectivo;70000;0;70000;admin;NO
FAC-287;2026-06-18;;;CAMISETAS CABALLERO SEDA FRIA (M);11224825;1;40000;0;Efectivo;40000;0;40000;admin;NO
FAC-286;2026-06-17;;;CAMISETAS CABALLERO COLOMBIA AAA AZUL (L);11231023;1;70000;0;Efectivo;70000;0;70000;admin;NO
FAC-285;2026-06-17;;;JEANS CABALLERO BAGGI (30);123913;1;110000;0;A convenir;110000;0;110000;admin;NO
FAC-284;2026-06-17;;;GORRAS UNISEX COLOMBIA (UN);1438630;1;56000;0;Efectivo;56000;0;56000;admin;NO
FAC-283;2026-06-17;;;BUSOS DAMA CON BORDADOS (UN);2619030;1;66000;0;A convenir;66000;0;66000;admin;NO
FAC-282;2026-06-17;;;CAMISETAS CABALLERO COLOMBIA 1.1 AMARILLA (S);1128727;1;70000;0;Efectivo;70000;0;70000;admin;NO
FAC-281;2026-06-17;;;CHAQUETAS CABALLERO POLO (UN);25221630;1;68000;0;Efectivo;68000;0;68000;admin;NO
FAC-280;2026-06-17;;;CAMISETAS CABALLERO COLOMBIA AAA AZUL (L);11231023;3;70000;0;A convenir;70000;0;70000;admin;NO
FAC-279;2026-06-17;;;CHAQUETAS DAMA JEAN TORERA OVEJERA (XL);25115532;1;90000;0;A convenir;90000;0;90000;admin;NO
FAC-278;2026-06-17;;;CAMISETAS UNISEX SEDA FRÍA (S);11324927;1;70000;0;A convenir;70000;0;70000;admin;NO
FAC-278;2026-06-17;;;BERMUDAS CABALLERO CAMUFLADO (34);526615;1;76000;0;;76000;0;76000;admin;NO
FAC-277;2026-06-17;;;CAMISETAS DAMA COLOMBIA 1.1 AMARILLA (S);1118727;1;70000;0;A convenir;70000;0;70000;admin;NO
FAC-277;2026-06-17;;;CAMISETAS NIÑO COLOMBIA AAA AMARILLA (24);1148810;1;70000;0;;70000;0;70000;admin;NO
FAC-277;2026-06-17;;;CAMISETAS NIÑO COLOMBIA AAA AMARILLA (28);1148812;1;70000;0;;70000;0;70000;admin;NO
FAC-276;2026-06-16;;;CAMISETAS CABALLERO COLOMBIA 1.1 AMARILLA (S);1128727;1;70000;0;A convenir;70000;0;70000;admin;NO
FAC-275;2026-06-16;;;CAMISETAS DAMA COLOMBIA 1.1 AMARILLA (L);1118723;1;80000;0;A convenir;80000;0;80000;admin;NO
FAC-274;2026-06-16;;;CAMISETAS DAMA COLOMBIA 1.1 AMARILLA (M);1118725;1;70000;0;A convenir;70000;0;70000;admin;NO
FAC-274;2026-06-16;;;CAMISETAS CABALLERO COLOMBIA 1.1 AMARILLA (L);1128723;1;70000;0;;70000;0;70000;admin;NO
FAC-273;2026-06-16;;;CAMISETAS DAMA COLOMBIA 1.1 AMARILLA (L);1118723;1;80000;0;A convenir;80000;0;80000;admin;NO
FAC-272;2026-06-16;;;CAMISETAS CABALLERO POLO TIPO GALLETA (L);11222023;1;50000;0;A convenir;50000;0;50000;admin;NO
FAC-272;2026-06-16;;;CAMISETAS CABALLERO SEDA FRIA (S);11224827;1;40000;0;;40000;0;40000;admin;NO
FAC-272;2026-06-16;;;CAMISETAS CABALLERO SEDA FRIA (M);11224825;1;40000;0;;40000;0;40000;admin;NO
FAC-272;2026-06-16;;;CAMISETAS UNISEX SEDA FRÍA (L);11324923;1;70000;0;;70000;0;70000;admin;NO
FAC-271;2026-06-16;;;BUSOS UNISEX MUNDIAL 2026 (S);26319427;1;70000;0;A convenir;70000;0;70000;admin;NO
FAC-270;2026-06-16;;;LEGGINS DAMA LEGGINS UNICOLOR (L);44116623;1;44000;0;A convenir;44000;0;44000;admin;NO
FAC-269;2026-06-16;;;BUSOS UNISEX ALGODON CON CAPOTA ESTAMPADO CREMALLERA (S);2631927;1;48000;0;A convenir;48000;0;48000;admin;NO
FAC-268;2026-06-16;;;CAMISETAS DAMA COLOMBIA 1.1 AMARILLA (L);1118723;1;80000;0;A convenir;80000;0;80000;admin;NO
FAC-267;2026-06-16;;;FALDAS DAMA ROTONDA (XL);9124332;1;32000;0;A convenir;32000;0;32000;admin;NO
FAC-266;2026-06-16;;;CAMISETAS NIÑO COLOMBIA AAA AMARILLA (28);1148812;1;70000;0;A convenir;70000;0;70000;admin;NO
FAC-265;2026-06-16;;;CAMISETAS NIÑO COLOMBIA AAA AMARILLA (24);1148810;1;70000;0;A convenir;70000;0;70000;admin;NO
FAC-264;2026-06-16;;;CAMISETAS DAMA COLOMBIA 1.1 AMARILLA (M);1118725;1;70000;0;Efectivo;70000;0;70000;admin;NO
FAC-263;2026-06-16;;;MEDIAS UNISEX ECONOMICA (VA);24312431;1;9000;0;Efectivo;9000;0;9000;admin;NO
FAC-263;2026-06-16;;;CANILLERAS NIÑO ECONOMICA (VA);27412431;1;9000;0;;9000;0;9000;admin;NO
FAC-262;2026-06-16;;;CORREAS DAMA - (UN);221030;1;18000;0;Efectivo;18000;0;18000;admin;NO
FAC-262;2026-06-16;;;CAMISETAS DAMA COLOMBIA 1.1 AMARILLA (S);1118727;1;70000;0;;70000;0;70000;admin;NO
FAC-261;2026-06-16;;;CAMISETAS CABALLERO POLO TIPO GALLETA ACANALADA (S);11232427;1;64000;0;Efectivo;64000;0;64000;admin;NO
FAC-260;2026-06-16;;;SUDADERA CABALLERO COLOMBIA CENTENARIO (M);4128925;1;170000;0;Tarjeta de débito;170000;0;170000;admin;NO
FAC-259;2026-06-16;;;BUSOS DAMA CREMALLERA OVERSIZE (UN);26110430;1;72000;0;Efectivo;72000;0;72000;admin;NO
FAC-258;2026-06-16;;;CAMISETAS CABALLERO COLOMBIA 1.1 AMARILLA (S);1128727;1;70000;0;Efectivo;70000;0;70000;admin;NO
FAC-258;2026-06-16;;;BUSOS CABALLERO CUELLO REDONDO COMBINADO (UN);26210930;1;70000;0;;70000;0;70000;admin;NO
FAC-257;2026-06-16;;;CAMISETAS CABALLERO COLOMBIA 1.1 AMARILLA (S);1128727;1;70000;0;Efectivo;70000;0;70000;admin;NO
FAC-256;2026-06-15;;;CAJAS REGALO UNISEX COLOMBIA (UN);213860;1;4000;0;A convenir;4000;0;4000;admin;NO
FAC-256;2026-06-15;;;CAMISETAS DAMA COLOMBIA 1.1 AMARILLA (L);1118723;1;80000;0;;80000;0;80000;admin;NO
FAC-255;2026-06-15;;;BERMUDAS DAMA RODILLA (16);512396;1;64000;0;A convenir;64000;0;64000;admin;NO
FAC-254;2026-06-15;;;CINTURON+BILLETERA CABALLERO CAJA VERSACE (UN);502620;1;60000;0;A convenir;60000;0;60000;admin;NO
FAC-254;2026-06-15;;;CHAQUETAS CABALLERO JEAN OVEJERA (L);25215423;1;110000;0;;110000;0;110000;admin;NO
FAC-254;2026-06-15;;;SACO DAMA TEJIDO RAYAS (UN);39125830;1;50000;0;;50000;0;50000;admin;NO
FAC-254;2026-06-15;;;CAMISETAS CABALLERO SEDA FRIA (L);11224823;1;40000;0;;40000;0;40000;admin;NO
FAC-254;2026-06-15;;;BUSOS UNISEX ALGODON CUELLO REDONDO ESTAMPADO (L);2632123;1;44000;0;;44000;0;44000;admin;NO
FAC-254;2026-06-15;;;BUSOS UNISEX ALGODON SIN ESTAMPADO (L);2632323;1;44000;0;;44000;0;44000;admin;NO
FAC-253;2026-06-15;;;CAMISETAS DAMA COLOMBIA 1.1 AMARILLA (L);1118723;1;80000;0;A convenir;80000;0;80000;admin;NO
FAC-252;2026-06-15;;;LEGGINS DAMA ALGODON (XL);4411632;2;34000;0;A convenir;34000;0;34000;admin;NO
FAC-252;2026-06-15;;;CAMISETAS CABALLERO SEDA FRIA (L);11224823;1;40000;0;;40000;0;40000;admin;NO
FAC-252;2026-06-15;;;CHAQUETAS CABALLERO POLO SENCILLA (L);25221923;1;90000;0;;90000;0;90000;admin;NO
FAC-252;2026-06-15;;;CONJUNTO CABALLERO PORTUGAL AAA (L);40222323;1;70000;0;;70000;0;70000;admin;NO
FAC-251;2026-06-15;;;CONJUNTO CABALLERO MEXICO AAA LOCAL (XL);40218732;1;70000;0;A convenir;70000;0;70000;admin;NO
FAC-250;2026-06-15;;;DRILL CABALLERO RIBETE (32);42223714;1;76000;0;Efectivo;76000;0;76000;admin;NO
FAC-249;2026-06-15;;;MEDIAS UNISEX FINA MEDIA (VA);24313531;1;16000;0;Efectivo;16000;0;16000;admin;NO
FAC-248;2026-06-15;;;CAMISETAS CABALLERO OVERSIZE (L);11220223;1;58000;0;Efectivo;58000;0;58000;admin;NO
FAC-248;2026-06-15;;;BUSOS UNISEX OVERSIZE (UN);26320230;1;76000;0;;76000;0;76000;admin;NO
FAC-247;2026-06-15;;;CAMISETAS CABALLERO COLOMBIA 1.1 AMARILLA (XL);1128732;1;70000;0;Efectivo;70000;0;70000;admin;NO
FAC-247;2026-06-15;;;CAMISETAS CABALLERO COLOMBIA 1.1 AMARILLA (L);1128723;1;70000;0;;70000;0;70000;admin;NO
FAC-246;2026-06-15;;;CAJAS REGALO UNISEX COLOMBIA (UN);213860;1;4000;0;Efectivo;4000;0;4000;admin;NO
FAC-246;2026-06-15;;;BUSOS UNISEX MUNDIAL 2026 (XL);26319432;1;70000;0;;70000;0;70000;admin;NO
FAC-245;2026-06-15;;;PULSERAS DAMA DE COLOMBIA (UN);3111110;2;5000;0;Efectivo;5000;0;5000;admin;NO
FAC-244;2026-06-15;;;MOÑOS DAMA MOÑOS COLOMBIA (UN);5611930;1;7000;0;Efectivo;7000;0;7000;admin;NO
FAC-243;2026-06-15;;;BLUSAS DAMA MARIPOSA (UN);6118430;1;36000;0;Efectivo;36000;0;36000;admin;NO
FAC-242;2026-06-15;;;CAMISETAS CABALLERO POLO TIPO GALLETA ACANALADA (L);11232423;1;64000;0;A convenir;64000;0;64000;admin;NO
FAC-242;2026-06-15;;;SACO DAMA CORAZON LOVE (UN);3919730;1;60000;0;;60000;0;60000;admin;NO
FAC-241;2026-06-15;;;CONJUNTO CABALLERO PORTUGAL AAA (S);40222327;1;70000;0;A convenir;70000;0;70000;admin;NO
FAC-240;2026-06-15;;;LEGGINS DAMA ALGODON (XL);4411632;1;34000;0;A convenir;34000;0;34000;admin;NO
FAC-240;2026-06-15;;;CAMISETAS NIÑO COLOMBIA AAA AMARILLA (24);1148810;1;70000;0;;70000;0;70000;admin;NO
FAC-239;2026-06-15;;;BATAS TEJIDO DAMA - (UN);521030;1;46000;0;A convenir;46000;0;46000;admin;NO
FAC-238;2026-06-15;;;CAMISETAS CABALLERO POLO TIPO GALLETA (L);11222023;1;50000;0;A convenir;50000;0;50000;admin;NO
FAC-237;2026-06-15;;;BUSOS CABALLERO DEPORTIVO (L-XL);26211524;2;32000;0;A convenir;32000;0;32000;admin;NO
FAC-236;2026-06-14;;;BUSOS UNISEX OVERSIZE (UN);26320230;2;76000;0;A convenir;76000;0;76000;admin;NO
FAC-236;2026-06-14;;;CHAQUETAS CABALLERO JEAN OVEJERA (XL);25215432;1;110000;0;;110000;0;110000;admin;NO
FAC-236;2026-06-14;;;JEANS CABALLERO CLASICO (34);127815;1;70000;0;;70000;0;70000;admin;NO
FAC-235;2026-06-14;;;LEGGINS DAMA ALGODON (XL);4411632;1;34000;0;Efectivo;34000;0;34000;admin;NO
FAC-234;2026-06-14;;;BUSOS CABALLERO CUELLO REDONDO COMBINADO (UN);26210930;1;70000;0;Efectivo;70000;0;70000;admin;NO
FAC-233;2026-06-14;;;CHAQUETAS DAMA ROMBOS (L);25124223;1;78000;0;Efectivo;78000;0;78000;admin;NO
FAC-232;2026-06-14;;;CHAQUETAS CABALLERO CANGURO AIR (L);2526823;1;68000;0;A convenir;68000;0;68000;admin;NO
FAC-232;2026-06-14;;;GORRAS UNISEX VARIOS (UN);14327530;1;32000;0;;32000;0;32000;admin;NO
FAC-231;2026-06-14;;;TEJIDOS DAMA BOTONES (UN);715030;2;60000;0;A convenir;60000;0;60000;admin;NO
FAC-230;2026-06-14;;;CAMISETAS CABALLERO POLO SEDA FRIA (XL);11221832;1;48000;0;A convenir;48000;0;48000;admin;NO
FAC-230;2026-06-14;;;CAMISETAS CABALLERO POLO SEDA FRIA (S);11221827;1;48000;0;;48000;0;48000;admin;NO
FAC-229;2026-06-14;;;CAMISETAS CABALLERO COLOMBIA 1.1 AMARILLA (XXL);1128734;1;70000;0;A convenir;70000;0;70000;admin;NO
FAC-228;2026-06-14;;;CAMISETAS CABALLERO COLOMBIA 1.1 AMARILLA (S);1128727;1;70000;0;A convenir;70000;0;70000;admin;NO
FAC-227;2026-06-14;;;GORRAS UNISEX COLOMBIA (UN);1438630;1;56000;0;A convenir;56000;0;56000;admin;NO
FAC-226;2026-06-14;;;GORRAS UNISEX VARIOS (UN);14327530;1;32000;0;A convenir;32000;0;32000;admin;NO
FAC-225;2026-06-14;;;SPLASH DAMA - (UN);46100;1;17000;0;Efectivo;17000;0;17000;admin;NO
FAC-224;2026-06-14;;;JEANS DAMA 4 BOTONES SIN BOLSILLO (6);1151;1;64000;0;A convenir;64000;0;64000;admin;NO
FAC-224;2026-06-14;;;CAMISETAS UNISEX SEDA FRÍA (S);11324927;1;70000;0;;70000;0;70000;admin;NO
FAC-224;2026-06-14;;;CAMISETAS UNISEX SEDA FRÍA (XL);11324932;1;70000;0;;70000;0;70000;admin;NO
FAC-223;2026-06-14;;;CAMISETAS CABALLERO POLO SEDA FRIA (M);11221825;1;48000;0;A convenir;48000;0;48000;admin;NO
FAC-222;2026-06-14;;;CHAQUETAS CABALLERO POLO SENCILLA (XL);25221932;1;90000;0;A convenir;90000;0;90000;admin;NO
FAC-222;2026-06-14;;;DRILL CABALLERO JUVENIL (36);42215816;1;70000;0;;70000;0;70000;admin;NO
FAC-222;2026-06-14;;;DRILL CABALLERO CAMUFLADO (32);4226614;1;90000;0;;90000;0;90000;admin;NO
FAC-221;2026-06-14;;;DRILL CABALLERO JUVENIL (36);42215816;1;70000;0;Efectivo;70000;0;70000;admin;NO
FAC-220;2026-06-14;;;LAPIZ DAMA LAPIZ UBC (UN);7211640;2;3000;0;Efectivo;3000;0;3000;admin;NO
FAC-219;2026-06-14;;;HEBILLA DAMA HEBILLA ESTRELLA (UN);6211410;1;8000;0;Efectivo;8000;0;8000;admin;NO
FAC-218;2026-06-14;;;CAIMAN DAMA MEDIANO MURANO DORADO (UN);5911860;1;3000;0;A convenir;3000;0;3000;admin;NO
FAC-218;2026-06-14;;;LEGGINS DAMA LICRA (UN);44116730;1;30000;0;;30000;0;30000;admin;NO
FAC-218;2026-06-14;;;PINTUCARA DAMA PINTUCARA TRICOLOR (UN);7412120;2;7000;0;;7000;0;7000;admin;NO
FAC-218;2026-06-14;;;CAMISETAS CABALLERO SEDA FRIA (M);11224825;1;40000;0;;40000;0;40000;admin;NO
FAC-217;2026-06-14;;;CAMISETAS CABALLERO OVERSIZE (M);11220225;1;58000;0;A convenir;58000;0;58000;admin;NO
FAC-216;2026-06-14;;;BATAS TEJIDO DAMA - (UN);521030;1;46000;0;A convenir;46000;0;46000;admin;NO
FAC-215;2026-06-14;;;BLUSAS DAMA AMBAR (UN);612430;1;46000;0;A convenir;46000;0;46000;admin;NO
FAC-215;2026-06-14;;;LEGGINS DAMA ALGODON (XL);4411632;1;34000;0;;34000;0;34000;admin;NO
FAC-214;2026-06-14;;;SPLASH CABALLERO - (UN);46200;1;13000;0;A convenir;13000;0;13000;admin;NO
FAC-213;2026-06-14;;;DRILL CABALLERO JUVENIL (32);42215814;1;70000;0;Efectivo;70000;0;70000;admin;NO
FAC-213;2026-06-14;;;DRILL CABALLERO CAMUFLADO (34);4226615;1;90000;0;;90000;0;90000;admin;NO
FAC-213;2026-06-14;;;HEBILLA DAMA HEBILLA ESTRELLA (UN);6211410;1;8000;0;;8000;0;8000;admin;NO
FAC-213;2026-06-14;;;LABIAL DAMA LABIAL THE OILY LIPS (UN);6811620;1;12000;0;;12000;0;12000;admin;NO
FAC-213;2026-06-14;;;SPLASH CABALLERO PULSERA COMBO (VA);46223031;1;25000;0;;25000;0;25000;admin;NO
FAC-213;2026-06-14;;;JEANS DAMA BAGGI CON BRILLANTES (16);11406;1;110000;0;;110000;0;110000;admin;NO
FAC-212;2026-06-14;;;BLUSAS DAMA AMBAR (UN);612430;1;46000;0;A convenir;46000;0;46000;admin;NO
FAC-212;2026-06-14;;;CAMISETAS CABALLERO CUELLO REDONDO (M);11210825;1;40000;0;;40000;0;40000;admin;NO
FAC-212;2026-06-14;;;GORRAS UNISEX VARIOS (UN);14327530;1;32000;0;;32000;0;32000;admin;NO
FAC-211;2026-06-14;;;CAMISETAS CABALLERO ITALIA 90 (XL);11215032;1;70000;0;A convenir;70000;0;70000;admin;NO
FAC-210;2026-06-14;;;JEANS CABALLERO CLASICO (30);127813;1;70000;0;Efectivo;70000;0;70000;admin;NO
FAC-210;2026-06-14;;;CAMISETAS CABALLERO POLO SEDA FRIA (M);11221825;1;48000;0;;48000;0;48000;admin;NO
FAC-209;2026-06-14;;;CHAQUETAS DAMA PAÑO OVEJERA (M);25120525;1;90000;0;A convenir;90000;0;90000;admin;NO
FAC-209;2026-06-14;;;BUSOS CABALLERO CUELLO REDONDO (L);26210823;1;56000;0;;56000;0;56000;admin;NO
FAC-208;2026-06-14;;;PINTUCARA DAMA PINTUCARA TRICOLOR (UN);7412120;1;7000;0;A convenir;7000;0;7000;admin;NO
FAC-208;2026-06-14;;;CAMISETAS CABALLERO COLOMBIA 1.1 AMARILLA (L);1128723;1;70000;0;;70000;0;70000;admin;NO
FAC-208;2026-06-14;;;BUSOS CABALLERO ESTAMPADO (UN);26213130;1;70000;0;;70000;0;70000;admin;NO
FAC-208;2026-06-14;;;CAMISETAS CABALLERO COLOMBIA AAA AZUL (L);11231023;1;70000;0;;70000;0;70000;admin;NO
FAC-207;2026-06-14;;;CAMISETAS CABALLERO COLOMBIA 1.1 AMARILLA (M);1128725;1;80000;0;A convenir;80000;0;80000;admin;NO
FAC-206;2026-06-14;;;PINTUCARA DAMA PINTUCARA TRICOLOR (UN);7412120;1;7000;0;A convenir;7000;0;7000;admin;NO
FAC-206;2026-06-14;;;LICRAS DAMA A RODILLA (UN);31630;1;22000;0;;22000;0;22000;admin;NO
FAC-205;2026-06-14;;;MEDIAS CABALLERO TOBILLERA COTLINE (UN);2422640;6;3000;0;Efectivo;3000;0;3000;admin;NO
FAC-205;2026-06-14;;;CAMISETAS CABALLERO SEDA FRIA (L);11224823;1;40000;0;;40000;0;40000;admin;NO
FAC-204;2026-06-14;;;CAJAS REGALO UNISEX COLOMBIA (UN);213860;1;4000;0;Efectivo;4000;0;4000;admin;NO
FAC-204;2026-06-14;;;GORRAS UNISEX COLOMBIA (UN);1438630;1;56000;0;;56000;0;56000;admin;NO
FAC-203;2026-06-14;;;CAJAS REGALO UNISEX COLOMBIA (UN);213860;1;4000;0;Efectivo;4000;0;4000;admin;NO
FAC-203;2026-06-14;;;CAMISETAS CABALLERO SEDA FRIA (M);11224825;1;40000;0;;40000;0;40000;admin;NO
FAC-202;2026-06-14;;;CAMISETAS NIÑO COLOMBIA AAA AMARILLA (18);114887;1;70000;0;A convenir;70000;0;70000;admin;NO
FAC-202;2026-06-14;;;CAMISETAS CABALLERO COLOMBIA 1.1 AMARILLA (M);1128725;3;80000;0;;80000;0;80000;admin;NO
FAC-201;2026-06-14;;;CAMISETAS CABALLERO COLOMBIA 1.1 AMARILLA (M);1128725;1;80000;0;A convenir;80000;0;80000;admin;NO
FAC-201;2026-06-14;;;CAJAS REGALO UNISEX COLOMBIA (UN);213860;1;4000;0;;4000;0;4000;admin;NO
FAC-201;2026-06-14;;;CAMISETAS NIÑO COLOMBIA AAA AMARILLA (26);1148811;1;70000;0;;70000;0;70000;admin;NO
FAC-201;2026-06-14;;;CAMISETAS DAMA COLOMBIA 1.1 AMARILLA (L);1118723;1;80000;0;;80000;0;80000;admin;NO
FAC-200;2026-06-14;;;PULSERAS DAMA DE COLOMBIA (UN);3111110;1;5000;0;A convenir;5000;0;5000;admin;NO
FAC-200;2026-06-14;;;BUSOS UNISEX MUNDIAL 2026 (L);26319423;1;70000;0;;70000;0;70000;admin;NO
FAC-200;2026-06-14;;;CHAQUETAS CABALLERO JEAN CLASICA (L);25215323;1;100000;0;;100000;0;100000;admin;NO
FAC-200;2026-06-14;;;CONJUNTO CABALLERO JAPON AAA LOCAL (L);40215123;1;70000;0;;70000;0;70000;admin;NO
FAC-199;2026-06-14;;;CONJUNTO CABALLERO MEXICO AAA LOCAL (L);40218723;1;70000;0;A convenir;70000;0;70000;admin;NO
FAC-198;2026-06-14;;;CAJAS REGALO UNISEX COLOMBIA (UN);213860;1;4000;0;A convenir;4000;0;4000;admin;NO
FAC-198;2026-06-14;;;CAMISETAS CABALLERO COLOMBIA 1.1 AMARILLA (M);1128725;1;80000;0;;80000;0;80000;admin;NO
FAC-197;2026-06-14;;;BUSOS UNISEX MUNDIAL 2026 (L);26319423;1;70000;0;Efectivo;70000;0;70000;admin;NO
FAC-196;2026-06-14;;;DRILL CABALLERO RIBETE (32);42223714;1;76000;0;A convenir;76000;0;76000;admin;NO
FAC-196;2026-06-14;;;CAMISETAS DAMA ALGODON AJUSTADA (S);1111727;1;40000;0;;40000;0;40000;admin;NO
FAC-196;2026-06-14;;;BUSOS UNISEX ALGODON CAPOTA ESTAMPADO (S);2631827;1;48000;0;;48000;0;48000;admin;NO
FAC-195;2026-06-14;;;CHAQUETAS CABALLERO JEAN CLASICA (M);25215325;1;100000;0;A convenir;100000;0;100000;admin;NO
FAC-195;2026-06-14;;;CAMISETAS CABALLERO POLO SEDA FRIA (L);11221823;1;48000;0;;48000;0;48000;admin;NO
FAC-195;2026-06-14;;;GORRAS UNISEX COLOMBIA (UN);1438630;1;56000;0;;56000;0;56000;admin;NO
FAC-194;2026-06-14;;;CAMISETAS CABALLERO MILLONARIOS 1.1 LOCAL 2025 (XL);11218832;1;64000;0;A convenir;64000;0;64000;admin;NO
FAC-194;2026-06-14;;;PANTALONES UNISEX IMPERMEABLE BORDADO EQUIPOS (L);2332823;1;46000;0;;46000;0;46000;admin;NO
FAC-193;2026-06-14;;;CHAQUETAS DAMA PAÑO OVEJERA (L);25120523;1;90000;0;Efectivo;90000;0;90000;admin;NO
FAC-192;2026-06-14;;;PULSERAS DAMA DE COLOMBIA (UN);3111110;1;5000;0;Efectivo;5000;0;5000;admin;NO
FAC-191;2026-06-14;;;BUSOS UNISEX MUNDIAL 2026 (M);26319425;1;70000;0;A convenir;70000;0;70000;admin;NO
FAC-191;2026-06-14;;;CAJAS REGALO UNISEX COLOMBIA (UN);213860;1;4000;0;;4000;0;4000;admin;NO
FAC-190;2026-06-14;;;CAMISETAS NIÑO COLOMBIA AAA AMARILLA (22);114889;1;70000;0;Efectivo;70000;0;70000;admin;NO
FAC-189;2026-06-14;;;CHAQUETAS CABALLERO HUGO BOSS (XL);25214332;1;72000;0;A convenir;72000;0;72000;admin;NO
FAC-188;2026-06-13;;;GORRAS UNISEX VARIOS (UN);14327530;1;32000;0;Efectivo;32000;0;32000;admin;NO
FAC-187;2026-06-13;;;CAMISETAS CABALLERO COLOMBIA 1.1 AMARILLA (S);1128727;2;70000;0;A convenir;70000;0;70000;admin;NO
FAC-186;2026-06-13;;;CAMISAS-CABALLERO (L);102023;1;48000;0;Efectivo;48000;0;48000;admin;NO
FAC-185;2026-06-13;;;CAMISETAS CABALLERO COLOMBIA 1.1 AMARILLA (XXL);1128734;1;70000;0;A convenir;70000;0;70000;admin;NO
FAC-185;2026-06-13;;;CAMISETAS CABALLERO COLOMBIA 1.1 AMARILLA (L);1128723;1;70000;0;;70000;0;70000;admin;NO
FAC-184;2026-06-13;;;GORRAS UNISEX COLOMBIA (UN);1438630;1;56000;0;A convenir;56000;0;56000;admin;NO
FAC-184;2026-06-13;;;BUSOS UNISEX MUNDIAL 2026 (M);26319425;1;70000;0;;70000;0;70000;admin;NO
FAC-183;2026-06-13;;;PANTALONES DAMA GAMUSA (XL);2113732;1;70000;0;Efectivo;70000;0;70000;admin;NO
FAC-182;2026-06-13;;;PANTALONES UNISEX IMPERMEABLE (L);2314523;1;32000;0;A convenir;32000;0;32000;admin;NO
FAC-181;2026-06-13;;;CHAQUETAS CABALLERO CANGURO AIR (XL );2526833;1;68000;0;Efectivo;68000;0;68000;admin;NO
FAC-180;2026-06-13;;;CAMISETAS CABALLERO COLOMBIA AAA AZUL (L);11231023;1;70000;0;A convenir;70000;0;70000;admin;NO
FAC-179;2026-06-13;;;BUSOS CABALLERO CUELLO REDONDO (UN);26210830;1;70000;0;A convenir;70000;0;70000;admin;NO
FAC-178;2026-06-13;;;GORRAS UNISEX COLOMBIA (UN);1438630;1;56000;0;A convenir;56000;0;56000;admin;NO
FAC-177;2026-06-13;;;JEANS CABALLERO CLASICO (32);127814;1;70000;0;Efectivo;70000;0;70000;admin;NO
FAC-176;2026-06-13;;;CHAQUETAS CABALLERO POLO SENCILLA (XL);25221932;1;90000;0;Efectivo;90000;0;90000;admin;NO
FAC-175;2026-06-13;;;GORRAS UNISEX VARIOS (UN);14327530;1;32000;0;A convenir;32000;0;32000;admin;NO
FAC-175;2026-06-13;;;CHAQUETAS CABALLERO ABIERTA AIR (XL);252732;1;72000;0;;72000;0;72000;admin;NO
FAC-174;2026-06-13;;;CAJAS REGALO UNISEX COLOMBIA (UN);213860;1;4000;0;A convenir;4000;0;4000;admin;NO
FAC-174;2026-06-13;;;CAMISETAS CABALLERO COLOMBIA 1.1 AMARILLA (M);1128725;1;80000;0;;80000;0;80000;admin;NO
FAC-173;2026-06-12;;;CAMISETAS CABALLERO COLOMBIA AAA AMARILLA (M);1128825;1;60000;0;A convenir;60000;0;60000;admin;NO
